,id,titulo,moneda,precio_usado,marca,modelo,version,condicion,anio_vehiculo,kilometraje,potencia,transmision,control_traccion,tipo_combustible,puertas,aire_acondicionado,color,tienda_oficial,id_seller,nickname,fecha_baja_publicacion,tipo_anuncio,enlace_publicacion,cat_kilometros,segmento_economico,precio_nuevo,depreciacion
341,MLU687048884,Nissan Versa Exclusive Cvt,USD,22500.0,Nissan,Versa,1.6 Exclusive At,Usado,2022,23000,106 hp,Automática,Delantera,Nafta,4,Sí,Negro,Tienda no oficial,297858783,FEMAX AUTOMÓVILES,2024-08-14T04:00:18.335Z,silver,https://auto.mercadolibre.com.uy/MLU-687048884-nissan-versa-exclusive-cvt-_JM,Pocos kilometraje,Gama media alta,30990.0,27.395934172313652
342,MLU685714020,Chevrolet Onix Ls 1.0 2016 Impecable!,USD,11500.0,Chevrolet,Onix,Ls,Usado,2016,115000,potencia_no_especificado,Manual,control_traccion_no_especificado,Nafta,4,Sí,Negro,Tienda no oficial,226070249,AUTOMOTORA MASAUTOS,2024-10-31T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685714020-chevrolet-onix-ls-10-2016-impecable-_JM,Bastante kilometraje,Gama media,17490.0,34.248141795311604
343,MLU687186338,Citroen New C3 Europeo 1.200 Extra Full 100% Financiado,USD,16500.0,Citroën,C3,1.2 Puretech 82 Feel Europa,Usado,2020,42000,82 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Negro,Tienda no oficial,163030685,NGONCALVES352,2024-11-14T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-687186338-citroen-new-c3-europeo-1200-extra-full-100-financiado-_JM,Pocos kilometraje,Gama media,17990.0,8.282379099499721
344,MLU685128422,Jetour X70 Confort Amaya,USD,24500.0,Jetour,X70,1.5t Comfort Mt,Usado,2023,30000,147 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,Negro,Tienda no oficial,174345530,AMAYA PEUGEOT,2024-10-29T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685128422-jetour-x70-confort-amaya-_JM,Pocos kilometraje,Gama media,26902.5,8.930396803271073
345,MLU680012582,Bmw 118 I,USD,22900.0,BMW,Serie 1,1.5 118i Active 136cv,Usado,2017,183000,136 hp,Automática,Trasera,Nafta,5,Sí,Negro,Tienda no oficial,77528586,G.ARISPE AUTOMOTORES,2024-09-18T13:46:59.225Z,silver,https://auto.mercadolibre.com.uy/MLU-680012582-bmw-118-i-_JM,Mucho kilometraje,Gama media alta,38990.0,41.26699153629136
346,MLU679842250,Chevrolet Onix Lt,USD,13800.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2017,95000,78 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,609384521,DUNICARSADUNICARSA,2024-09-14T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-679842250-chevrolet-onix-lt-_JM,Moderado kilometraje,Gama media,18990.0,27.33017377567141
347,MLU686571244,Suzuki Swift 2015 1.2 Gl 5p,USD,11900.0,Suzuki,Swift,1.2 Gl 5p,Usado,2015,140000,87 hp,Manual,Delantera,Nafta,5,aire_acondicionado_no_especificado,color_no_especificado,Tienda no oficial,431200868,SOBRINOGERMAN,2024-08-09T04:00:17.712Z,silver,https://auto.mercadolibre.com.uy/MLU-686571244-suzuki-swift-2015-12-gl-5p-_JM,Bastante kilometraje,Gama media,19656.666666666668,39.460742750551134
348,MLU642172463,Hyundai Hb20 1.0 Comfort Mt,USD,15000.0,Hyundai,HB20,1.0 Comfort Mt,Usado,2022,35900,101 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,69085363,DIE_TUNAS,2024-08-05T04:00:15.061Z,silver,https://auto.mercadolibre.com.uy/MLU-642172463-hyundai-hb20-10-comfort-mt-_JM,Pocos kilometraje,Gama media,17190.0,12.739965095986038
349,MLU685356876,Fiat Toro Freedom 1.8,USD,21000.0,Fiat,Toro,1.8 Freedom At6 Fwd,Usado,2021,83000,87 hp,Automática,Delantera,Nafta,2,Sí,Negro,Tienda no oficial,60358587,ADRIANR2014,2024-08-01T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685356876-fiat-toro-freedom-18-_JM,Moderado kilometraje,Gama media,29890.0,29.7423887587822
350,MLU684920438,Geely Gx3 2020 1.5 Gc,USD,16000.0,Geely,GX3,1.5 Gc,Usado,2020,31000,102 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,62701243,PIROLON,2024-07-28T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-684920438-geely-gx3-2020-15-gc-_JM,Pocos kilometraje,Gama media,20240.0,20.948616600790515
351,MLU684738314,Chevrolet Onix 1.0t Rs,USD,14000.0,Chevrolet,Onix,1.0t Rs,Usado,2021,55000,115 hp,Manual,Delantera,Nafta,4,Sí,Negro,Tienda no oficial,49868722,JOTATIN,2024-07-26T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-684738314-chevrolet-onix-10t-rs-_JM,Moderado kilometraje,Gama media,23690.0,40.903334740396794
352,MLU687433870,Volkswagen Saveiro 2017 1.6 Gp Cd Trendline 101cv,USD,15700.0,Volkswagen,Saveiro,1.6 Gp Cd Trendline 101cv,Usado,2017,65000,101 hp,Manual,Delantera,Nafta,2,Sí,color_no_especificado,Tienda no oficial,202457985,GAGA9472055,2024-08-19T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687433870-volkswagen-saveiro-2017-16-gp-cd-trendline-101cv-_JM,Moderado kilometraje,Gama media,19290.0,18.610679108346293
353,MLU687481704,Fiat Strada 2022 1.3 Volcano,USD,18800.0,Fiat,Strada,1.3 Volcano,Usado,2022,56000,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,353778969,FOJO2836743,2024-08-18T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687481704-fiat-strada-2022-13-volcano-_JM,Moderado kilometraje,Gama media,22490.0,16.407292129835483
354,MLU642781285,Chevrolet Montana 1.2 T Premier At,USD,23990.0,Chevrolet,Montana,1.2 T Premier At,Usado,2023,43000,130 hp,Automática,Delantera,Nafta,4,Sí,Negro,Tienda no oficial,144790672,ZERPADANIEL91,2024-08-15T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642781285-chevrolet-montana-12-t-premier-at-_JM,Pocos kilometraje,Gama media,27590.0,13.048205871692641
355,MLU687463840,Nissan Frontier Se,USD,21000.0,Nissan,NP300 Frontier,2.5 Se Doble Cabina,Usado,2020,220000,120 hp,Manual,4x2,Nafta,4,Sí,Blanco,Tienda no oficial,24486317,TETO DIE,2024-08-21T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687463840-nissan-frontier-se-_JM,Mucho kilometraje,Gama media alta,38225.333333333336,45.062611182810706
356,MLU687382214,Fiat Toro 2021 1.8 Freedom At6 Fwd,USD,21500.0,Fiat,Toro,1.8 Freedom At6 Fwd,Usado,2021,56000,87 hp,Automática,Delantera,Nafta,2,Sí,color_no_especificado,Tienda no oficial,294555618,AMSO2232566,2024-08-19T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687382214-fiat-toro-2021-18-freedom-at6-fwd-_JM,Moderado kilometraje,Gama media,29890.0,28.069588491134155
357,MLU685996918,Suzuki Celerio 2015 1.0 Ga 5p,USD,9990.0,Suzuki,Celerio,1.0 Ga 5p,Usado,2015,73900,65 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,18262188,RAULOQUI,2024-08-05T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685996918-suzuki-celerio-2015-10-ga-5p-_JM,Moderado kilometraje,Gama media,17790.0,43.84485666104553
358,MLU687274284,Renault Oroch,USD,13990.0,Renault,Duster Oroch,1.6 Dynamique,Usado,2017,155000,110 hp,Manual,4x2,Nafta,4,aire_acondicionado_no_especificado,Negro,Tienda no oficial,136042489,FEDERICO GONZALEZ201,2024-08-16T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687274284-renault-oroch-_JM,Bastante kilometraje,Gama media,23840.0,41.31711409395973
359,MLU686163470,Chevrolet Onix 1.0 Lt 78cv,USD,14200.0,Chevrolet,Onix,1.0 Lt 78cv,Usado,2019,91500,78 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,206287324,SARKISSEXENIAN,2024-08-06T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-686163470-chevrolet-onix-10-lt-78cv-_JM,Moderado kilometraje,Gama media,18990.0,25.223802001053187
360,MLU685714260,Renault Kwid 1.0 Sce 66cv Intense,USD,14500.0,Renault,Kwid,1.0 Sce 66cv Intense,Usado,2023,36500,66 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,239679838,HAROLDCANDIOTANEZ,2024-08-02T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685714260-renault-kwid-10-sce-66cv-intense-_JM,Pocos kilometraje,Gama media,15354.545454545454,5.565423327412667
361,MLU641497781,Hyundai Hb20 Hatch 1.6 Premium Mt,USD,20000.0,Hyundai,HB20,1.6 Premium 5p,Usado,2023,7000,123 hp,Manual,Delantera,Nafta,5,Sí,Negro,Tienda no oficial,236749019,ROANNYLAMAS,2024-07-24T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-641497781-hyundai-hb20-hatch-16-premium-mt-_JM,Como nuevo,Gama media,22990.0,13.00565463244889
362,MLU685873362,Fiat Strada Volcano ,USD,19990.0,Fiat,Strada,1.3 Volcano,Usado,2023,27000,99 hp,Manual,Delantera,Nafta,3,Sí,Rojo,Tienda no oficial,199106393,CARLINEAUTOMÓVILES,2024-11-01T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-685873362-fiat-strada-volcano-_JM,Pocos kilometraje,Gama media,22490.0,11.116051578479325
363,MLU687214928,Fiat Strada Volcano,USD,19990.0,Fiat,Strada,1.3 Volcano,Usado,2024,13300,99 hp,Manual,Delantera,Nafta,3,Sí,Gris,Tienda no oficial,6696358,MAURICIO_L33,2024-08-17T04:00:25.946Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687214928-fiat-strada-volcano-_JM,Como nuevo,Gama media,22490.0,11.116051578479325
364,MLU686482064,Fiat Strada Volcano,USD,19900.0,Fiat,Strada,1.3 Volcano,Usado,2024,29000,99 hp,Manual,Delantera,Nafta,3,Sí,Blanco,Tienda no oficial,199106393,CARLINEAUTOMÓVILES,2024-11-07T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-686482064-fiat-strada-volcano-_JM,Pocos kilometraje,Gama media,22490.0,11.516229435304579
365,MLU642543437,Fiat Fiat Strada Volcano  Fiat Strada Volcana ,USD,21000.0,Fiat,Strada,1.3 Volcano,Usado,2024,3200,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,268092992,HERNANDEZARTIGAS,2024-08-11T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642543437-fiat-fiat-strada-volcano-fiat-strada-volcana-_JM,Como nuevo,Gama media,22490.0,6.625166740773677
366,MLU642401789,Fiat Strada 2024 1.3 Volcano Dc At,USD,21890.0,Fiat,Strada,1.3 Volcano Dc At,Usado,2024,110,99 hp,Manual,Delantera,Nafta,4,Sí,color_no_especificado,Tienda no oficial,1387636429,MORÁNMORÁN20230531220806,2024-08-08T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642401789-fiat-strada-2024-13-volcano-dc-at-_JM,Como nuevo,Gama media,22490.0,2.667852378835038
367,MLU687262942,Fiat Strada 2022 1.3 Volcano,USD,18500.0,Fiat,Strada,1.3 Volcano,Usado,2022,74500,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,287560572,MR1986.UY,2024-08-16T04:00:15.921Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687262942-fiat-strada-2022-13-volcano-_JM,Moderado kilometraje,Gama media,22490.0,17.741218319253
368,MLU642714375,Fiat Strada Volvano   Vendo / Financio ,USD,17500.0,Fiat,Strada,1.3 Volcano,Usado,2021,129000,99 hp,Manual,Delantera,Nafta,3,Sí,Gris,Tienda no oficial,1125029680,RODRIGUEZKAREN20220516183219,2024-08-15T04:00:52.081Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642714375-fiat-strada-volvano-vendo-financio-_JM,Bastante kilometraje,Gama media,22490.0,22.187638950644732
369,MLU642618035,Fiat Strada 2021 1.4 8v Freedom Cd,USD,17900.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2021,84200,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,289371971,MOAG385155,2024-08-11T04:00:50.155Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642618035-fiat-strada-2021-14-8v-freedom-cd-_JM,Moderado kilometraje,Gama media,19290.0,7.20580611715915
370,MLU642241935,Fiat Strada Volcano,USD,17900.0,Fiat,Strada,1.3 Volcano,Usado,2021,100500,99 hp,Manual,Delantera,Nafta,3,Sí,Blanco,Tienda no oficial,158860689,ALVAROSUAREZ_AUTOMOVILES,2024-11-03T04:00:00.000Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-642241935-fiat-strada-volcano-_JM,Bastante kilometraje,Gama media,22490.0,20.409070698088037
371,MLU676753242,Fiat Strada Endurance,USD,14500.0,Fiat,Strada,1.4 8v Endurance Cs,Usado,2022,66000,85 hp,Manual,Delantera,Nafta,3,Sí,Plateado,Tienda no oficial,1720721333,VALENTIN_Y_PAZ_COMPANY,2024-09-09T11:06:37.303Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-676753242-fiat-strada-endurance-_JM,Moderado kilometraje,Gama media,16765.0,13.510289293170294
372,MLU687624484,Fiat Strada 2022 1.4 8v Endurance Cs,USD,14490.0,Fiat,Strada,1.4 8v Endurance Cs,Usado,2022,47000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,128376853,CHERRIII,2024-08-21T04:00:16.864Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687624484-fiat-strada-2022-14-8v-endurance-cs-_JM,Pocos kilometraje,Gama media,16765.0,13.569937369519833
373,MLU687240726,Fiat Strada 2023 1.3 Volcano,USD,18800.0,Fiat,Strada,1.3 Volcano,Usado,2023,34200,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,15318076,ALUM2007,2024-08-17T04:03:08.637Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-687240726-fiat-strada-2023-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,16.407292129835483
374,MLU686163268,Fiat Strada 2021 1.3 Volcano,USD,19300.0,Fiat,Strada,1.3 Volcano,Usado,2021,54000,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,163615738,MAJITOLLULL,2024-08-06T04:00:25.795Z,gold_premium,https://auto.mercadolibre.com.uy/MLU-686163268-fiat-strada-2021-13-volcano-_JM,Moderado kilometraje,Gama media,22490.0,14.184081814139619
375,MLU679828368,Fiat Strada Volcano Unico Dueño 100% Financiada,USD,18990.0,Fiat,Strada,1.3 Volcano,Usado,2021,68000,99 hp,Manual,Delantera,Nafta,3,Sí,Blanco,Tienda no oficial,163030685,NGONCALVES352,2024-09-14T13:11:20.382Z,gold,https://auto.mercadolibre.com.uy/MLU-679828368-fiat-strada-volcano-unico-dueno-100-financiada-_JM,Moderado kilometraje,Gama media,22490.0,15.562472209871054
376,MLU681078962,Fiat Strada 2022 1.4 8v Endurance Cs,USD,14990.0,Fiat,Strada,1.4 8v Endurance Cs,Usado,2022,22000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,169739180,EXPOAUTO AUTOMOVILES,2024-09-27T04:00:00.000Z,gold,https://auto.mercadolibre.com.uy/MLU-681078962-fiat-strada-2022-14-8v-endurance-cs-_JM,Pocos kilometraje,Gama media,16765.0,10.587533552042947
377,MLU640012347,Fiat Strada Volcano Manual 2021 Único Dueño Permuto Financio,USD,18390.0,Fiat,Strada,1.3 Volcano,Usado,2021,63498,99 hp,Manual,Delantera,Nafta,4,Sí,Blanco,Tienda no oficial,201170167,TECNOAUTOSURUGUAY,2024-09-13T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-640012347-fiat-strada-volcano-manual-2021-unico-dueno-permuto-financio-_JM,Moderado kilometraje,Gama media,22490.0,18.230324588706093
378,MLU677589344,Fiat Strada 1.4 Endurance Fullcar,USD,14300.0,Fiat,Strada,1.4 8v Endurance Cs,Usado,2022,35000,85 hp,Manual,Delantera,Nafta,2,Sí,Gris,Tienda no oficial,709071681,FULLCARS AUTOMOVILES,2024-08-22T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-677589344-fiat-strada-14-endurance-fullcar-_JM,Pocos kilometraje,Gama media,16765.0,14.703250820161049
379,MLU641497769,Fiat Strada Freedom 1.4 2021 ,USD,17500.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2021,64000,85 hp,Manual,Delantera,Nafta,3,Sí,Rojo,Tienda no oficial,199214384,RODA AUTOMOVILES,2024-10-22T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-641497769-fiat-strada-freedom-14-2021-_JM,Moderado kilometraje,Gama media,19290.0,9.279419388284085
380,MLU641658711,Fiat Nueva Strada Volcano Dc 1.3 - 2023,USD,20500.0,Fiat,Strada,1.3 Volcano,Usado,2023,19194,99 hp,Manual,Delantera,Nafta,3,Sí,Blanco,Tienda no oficial,694426750,AUTOMOTORA51,2024-10-23T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-641658711-fiat-nueva-strada-volcano-dc-13-2023-_JM,Pocos kilometraje,Gama media,22490.0,8.848377056469541
381,MLU640150025,Fiat Strada 2021 1.3 Volcano,USD,19490.0,Fiat,Strada,1.3 Volcano,Usado,2021,52900,99 hp,Manual,Delantera,Nafta,3,Sí,Gris,Tienda no oficial,216963638,MLDPAYSANDU,2024-09-17T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-640150025-fiat-strada-2021-13-volcano-_JM,Moderado kilometraje,Gama media,22490.0,13.33926189417519
382,MLU642659591,Fiat Strada Nueva Volcano 1.3,USD,19000.0,Fiat,Strada,1.3 Volcano,Usado,2021,31157,99 hp,Manual,Delantera,Nafta,4,Sí,Rojo,Tienda no oficial,208361893,SERGIO.MOLI,2024-08-14T04:01:57.855Z,silver,https://auto.mercadolibre.com.uy/MLU-642659591-fiat-strada-nueva-volcano-13-_JM,Pocos kilometraje,Gama media,22490.0,15.518008003557139
383,MLU685799146,Fiat Nueva Strada Endurance 1.4 ,USD,14500.0,Fiat,Strada,1.4 8v Endurance Cs,Usado,2021,46000,85 hp,Manual,Delantera,Nafta,3,Sí,Rojo,Tienda no oficial,188917387,OLIVERA AUTOMOTORES,2024-11-01T04:00:00.000Z,silver,https://auto.mercadolibre.com.uy/MLU-685799146-fiat-nueva-strada-endurance-14-_JM,Pocos kilometraje,Gama media,16765.0,13.510289293170294
384,MLU686734530,Fiat Strada 2021 1.4 8v Freedom Cd,USD,18500.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2021,43000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,87130095,AXKSEN-,2024-08-10T04:00:11.897Z,silver,https://auto.mercadolibre.com.uy/MLU-686734530-fiat-strada-2021-14-8v-freedom-cd-_JM,Pocos kilometraje,Gama media,19290.0,4.095386210471747
385,MLU639709889,Fiat Strada Volcano 1.3 Automática,USD,22490.0,Fiat,Strada,1.3 Volcano Dc At,Usado,2024,600,99 hp,Manual,Delantera,Nafta,4,Sí,Plateado,Tienda no oficial,694426750,AUTOMOTORA51,2024-09-05T21:57:19.923Z,silver,https://auto.mercadolibre.com.uy/MLU-639709889-fiat-strada-volcano-13-automatica-_JM,Como nuevo,Gama media,22490.0,0.0
386,MLU676122748,Fiat Strada Volcano Dc 1.3 ,USD,19500.0,Fiat,Strada,1.3 Volcano,Usado,2021,97300,99 hp,Manual,Delantera,Nafta,3,Sí,Blanco,Tienda no oficial,247806389,GHMAUTOMOVILES,2024-08-07T14:22:32.804Z,silver,https://auto.mercadolibre.com.uy/MLU-676122748-fiat-strada-volcano-dc-13-_JM,Moderado kilometraje,Gama media,22490.0,13.294797687861271
387,MLU641659823,Fiat Strada 1.3 Volcano,USD,19590.0,Fiat,Strada,1.3 Volcano,Usado,2023,15000,99 hp,Manual,Delantera,Nafta,4,Sí,Plateado,Tienda no oficial,73399746,FP24510,2024-07-25T04:01:37.698Z,silver,https://auto.mercadolibre.com.uy/MLU-641659823-fiat-strada-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,12.894619831036017
388,MLU639953785,Fiat Strada Volcano,USD,22490.0,Fiat,Strada,1.3 Volcano Dc At,Usado,2024,600,99 hp,Manual,Delantera,Nafta,4,Sí,Gris,Tienda no oficial,821601459,SUC.JORGE ESTEFAN,2024-09-12T15:01:24.975Z,silver,https://auto.mercadolibre.com.uy/MLU-639953785-fiat-strada-volcano-_JM,Como nuevo,Gama media,22490.0,0.0
389,MLU684795498,Fiat Strada 2022 1.3 Volcano,USD,20500.0,Fiat,Strada,1.3 Volcano,Usado,2022,38200,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,216454635,LISA2718550,2024-07-27T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-684795498-fiat-strada-2022-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,8.848377056469541
390,MLU687280226,Fiat Strada 2023 1.3 Volcano,USD,20000.0,Fiat,Strada,1.3 Volcano,Usado,2023,26000,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,42753831,TUINMUEBLE2011,2024-08-17T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687280226-fiat-strada-2023-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,11.071587372165407
391,MLU687065726,Fiat Strada 2021 1.4 8v Freedom Cd,USD,17000.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2021,65000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,113711136,ADRIMAR212,2024-08-13T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687065726-fiat-strada-2021-14-8v-freedom-cd-_JM,Moderado kilometraje,Gama media,19290.0,11.871435977190254
392,MLU686583740,Fiat Strada 2023 1.4 8v Freedom Cd,USD,17500.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2023,40000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,120568352,NREBOLLO2012,2024-08-09T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-686583740-fiat-strada-2023-14-8v-freedom-cd-_JM,Pocos kilometraje,Gama media,19290.0,9.279419388284085
393,MLU685789014,Fiat Strada 1.3 Volcano,USD,15000.0,Fiat,Strada,1.3 Volcano,Usado,2021,12000,99 hp,Manual,Delantera,Nafta,4,Sí,Gris,Tienda no oficial,268259980,BAJA4703338,2024-08-03T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685789014-fiat-strada-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,33.303690529124054
394,MLU684816900,Fiat Strada 1.3 Volcano,USD,19500.0,Fiat,Strada,1.3 Volcano,Usado,2021,42000,99 hp,Manual,Delantera,Nafta,5,Sí,Rojo,Tienda no oficial,565503426,CAMA3518902,2024-07-27T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-684816900-fiat-strada-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,13.294797687861271
395,MLU685512654,Fiat Strada 2021 1.4 8v Freedom Cd,USD,17200.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2021,92000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,244998452,SANTIAGOCALVETTI,2024-08-02T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685512654-fiat-strada-2021-14-8v-freedom-cd-_JM,Moderado kilometraje,Gama media,19290.0,10.834629341627787
396,MLU687475596,Fiat Strada 2021 1.3 Volcano,USD,18800.0,Fiat,Strada,1.3 Volcano,Usado,2021,49000,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,159700558,WALTERALEJANDRO_1986,2024-08-20T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687475596-fiat-strada-2021-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,16.407292129835483
397,MLU686164770,Fiat Strada 1.4 8v Freedom Cd,USD,18300.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2022,37000,85 hp,Manual,Delantera,Nafta,3,Sí,Gris,Tienda no oficial,152580761,FITO CORREA,2024-08-06T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-686164770-fiat-strada-14-8v-freedom-cd-_JM,Pocos kilometraje,Gama media,19290.0,5.132192846034215
398,MLU685991638,Fiat Strada 1.3 Volcano,USD,21190.0,Fiat,Strada,1.3 Volcano,Usado,2024,9500,99 hp,Manual,Delantera,Nafta,3,Sí,Rojo,Tienda no oficial,264334205,KARSENALEX,2024-08-04T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-685991638-fiat-strada-13-volcano-_JM,Como nuevo,Gama media,22490.0,5.780346820809249
399,MLU687108558,Fiat Strada 2021 1.3 Volcano,USD,18000.0,Fiat,Strada,1.3 Volcano,Usado,2021,48680,99 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,731420292,CAMA6333028,2024-08-14T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-687108558-fiat-strada-2021-13-volcano-_JM,Pocos kilometraje,Gama media,22490.0,19.964428634948867
400,MLU642556257,Fiat Strada 2022 1.4 8v Freedom Cd,USD,17000.0,Fiat,Strada,1.4 8v Freedom Cd,Usado,2022,56000,85 hp,Manual,Delantera,Nafta,3,Sí,color_no_especificado,Tienda no oficial,335995064,SEAN7583689,2024-08-11T04:00:00.000Z,free,https://auto.mercadolibre.com.uy/MLU-642556257-fiat-strada-2022-14-8v-freedom-cd-_JM,Moderado kilometraje,Gama media,19290.0,11.871435977190254
